id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,is_remote,company_industry,company_url_direct,district,latitude,longitude
in-c7055953191b0d2a,indeed,https://de.indeed.com/viewjob?jk=c7055953191b0d2a,https://t.gohiring.com/h/31bf5e7b0807237edd54f0c8c32cfef03304312ac31ee52c86c526fdf3fb0569?source=Indeed,Lead Fullstack Engineer (f/m/d),shyftplan,"Berlin-Kreuzberg, BE, DE",2025-10-21,fulltime,False,,,Kreuzberg,52.4964,13.4184
in-2805cdf9663cc2a8,indeed,https://de.indeed.com/viewjob?jk=2805cdf9663cc2a8,https://t.gohiring.com/h/7797e77e27bb0d44e26087fc5cbd85ccc16c9dc5d8a50774ca6b76e1bb5a4b6a?source=Indeed,"Senior Software Engineer Backend (all genders) | Berlin, hybrid or remote",Aroundhome,"Berlin, BE, DE",2025-10-21,fulltime,True,Internet And Software,https://www.aroundhome.de/unternehmen/ueber-uns/,Mitte,52.52,13.405
in-0a1212bca80a51bf,indeed,https://de.indeed.com/viewjob?jk=0a1212bca80a51bf,https://jobs.ashbyhq.com/Leapsome/e3e187b2-b449-4528-a6eb-8c9656c395b8?utm_source=5QMEaVBaZL,Senior Full Stack Software Engineer (d/f/m),Leapsome GmbH,"Berlin, BE, DE",2025-10-21,fulltime,False,,http://www.leapsome.com,Mitte,52.52,13.405
in-77401e9194b619c1,indeed,https://de.indeed.com/viewjob?jk=77401e9194b619c1,https://careers-here.icims.com/jobs/78535/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Senior Software Engineer (C++/ Rust) m/w/d,HERE Technologies,"Berlin, BE, DE",2025-10-20,fulltime,False,Internet And Software,http://www.here.com,Mitte,52.52,13.405
in-7378f896678689c2,indeed,https://de.indeed.com/viewjob?jk=7378f896678689c2,https://berlinstartupjobs.com/engineering/senior-software-engineer-secure-ai-infrastructure-edgeless-systems/,Senior Software Engineer – Secure AI Infrastructure,Edgeless Systems GmbH,"Berlin, BE, DE",2025-10-20,,True,,http://www.edgeless.systems,Mitte,52.52,13.405
in-ce5205d7c94a3425,indeed,https://de.indeed.com/viewjob?jk=ce5205d7c94a3425,https://www.sumup.com/careers/positions//berlin-germany/data-engineerscientist/senior-data-engineer/8214605002/?vcc_viewport=desktop&vcc_geo_country=US&vcc_ab_experiments=_website__careers_pages%3Aon%2628006100487%3A27963130817%26default-rollout-173770-18396730089%3Aon%26first-test%3Avariation_1%26everyone%3Aon%26default-rollout-301027-18396730089%3Aon%26default-rollout-345066-18396730089%3Aon%26header_test__only_text__deploytd1_deploytd1%3Atexto_original%26_cl___website__compra_o_arrienda_cta_header%3Awithout_cta&vcc_feature_toggles=_website__navigation_revamp%257C_website__wb_replacement_page_endpoint_careers%257C_website__computed_price%257CU27HjKLUQTyTE3n5Qd8MkW%257C_website__wb_replacement_page_endpoint_manuals%257C_website__prc_coupons%257Ccl_ley_de_transferencias_tracking%257C_cl__homepage_new_ver_test%257C_cl___website__compra_o_arrienda_cta_header&slug=positions,Senior Data Engineer,SumUp,"Berlin, BE, DE",2025-10-20,,False,,https://www.sumup.com/careers/,Mitte,52.52,13.405
in-8469a62ae9ec2807,indeed,https://de.indeed.com/viewjob?jk=8469a62ae9ec2807,https://www.sumup.com/careers/positions//berlin-germany/data-engineerscientist/senior-software-engineer/8161987002/?vcc_viewport=desktop&vcc_geo_country=US&vcc_ab_experiments=_website__careers_pages%3Aon%2628006100487%3A27963130817%26default-rollout-173770-18396730089%3Aon%26first-test%3Avariation_1%26everyone%3Aon%26default-rollout-301027-18396730089%3Aon%26default-rollout-345066-18396730089%3Aon%26header_test__only_text__deploytd1_deploytd1%3Atexto_original%26_cl___website__compra_o_arrienda_cta_header%3Awithout_cta&vcc_feature_toggles=_website__navigation_revamp%257C_website__wb_replacement_page_endpoint_careers%257C_website__computed_price%257CU27HjKLUQTyTE3n5Qd8MkW%257C_website__wb_replacement_page_endpoint_manuals%257C_website__prc_coupons%257Ccl_ley_de_transferencias_tracking%257C_cl__homepage_new_ver_test%257C_cl___website__compra_o_arrienda_cta_header&slug=positions,Senior Software Engineer,SumUp,"Berlin, BE, DE",2025-10-20,,False,,https://www.sumup.com/careers/,Mitte,52.52,13.405
in-01b0bde8c87d8c2b,indeed,https://de.indeed.com/viewjob?jk=01b0bde8c87d8c2b,https://www.sumup.com/careers/positions//berlin-germany/android/senior-software-engineer-android-pointofsale/8003470002/?vcc_viewport=desktop&vcc_geo_country=US&vcc_ab_experiments=_website__careers_pages%3Aon%2628006100487%3A27963130817%26default-rollout-173770-18396730089%3Aon%26first-test%3Avariation_1%26everyone%3Aon%26default-rollout-301027-18396730089%3Aon%26default-rollout-345066-18396730089%3Aon%26header_test__only_text__deploytd1_deploytd1%3Atexto_original%26_cl___website__compra_o_arrienda_cta_header%3Awithout_cta&vcc_feature_toggles=_website__navigation_revamp%257C_website__wb_replacement_page_endpoint_careers%257C_website__computed_price%257CU27HjKLUQTyTE3n5Qd8MkW%257C_website__wb_replacement_page_endpoint_manuals%257C_website__prc_coupons%257Ccl_ley_de_transferencias_tracking%257C_cl__homepage_new_ver_test%257C_cl___website__compra_o_arrienda_cta_header&slug=positions,"Senior Software Engineer, Android - Point-of-Sale",SumUp,"Berlin, BE, DE",2025-10-20,,False,,https://www.sumup.com/careers/,Mitte,52.52,13.405
in-88d8ba06fc8c5003,indeed,https://de.indeed.com/viewjob?jk=88d8ba06fc8c5003,https://www.sumup.com/careers/positions//berlin-germany/engineering/backend-engineer-global-bank/8181715002/?vcc_viewport=desktop&vcc_geo_country=US&vcc_ab_experiments=_website__careers_pages%3Aon%2628006100487%3A27963130817%26default-rollout-173770-18396730089%3Aon%26first-test%3Avariation_1%26everyone%3Aon%26default-rollout-301027-18396730089%3Aon%26default-rollout-345066-18396730089%3Aon%26header_test__only_text__deploytd1_deploytd1%3Atexto_original%26_cl___website__compra_o_arrienda_cta_header%3Awithout_cta&vcc_feature_toggles=_website__navigation_revamp%257C_website__wb_replacement_page_endpoint_careers%257C_website__computed_price%257CU27HjKLUQTyTE3n5Qd8MkW%257C_website__wb_replacement_page_endpoint_manuals%257C_website__prc_coupons%257Ccl_ley_de_transferencias_tracking%257C_cl__homepage_new_ver_test%257C_cl___website__compra_o_arrienda_cta_header&slug=positions,Backend Engineer - Global Bank,SumUp,"Berlin, BE, DE",2025-10-20,,False,,https://www.sumup.com/careers/,Mitte,52.52,13.405
in-1a843b941d5fb0fe,indeed,https://de.indeed.com/viewjob?jk=1a843b941d5fb0fe,https://careers-here.icims.com/jobs/78559/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Senior R&D Test Engineer (Field Testing),HERE Technologies,"Berlin, BE, DE",2025-10-20,fulltime,False,Internet And Software,http://www.here.com,Mitte,52.52,13.405
in-cc6cdbbe36380342,indeed,https://de.indeed.com/viewjob?jk=cc6cdbbe36380342,https://careers-here.icims.com/jobs/78560/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Lead R&D Test Engineer (Field Testing),HERE Technologies,"Berlin, BE, DE",2025-10-20,fulltime,False,Internet And Software,http://www.here.com,Mitte,52.52,13.405
in-bfb1dabb5cbc1ddb,indeed,https://de.indeed.com/viewjob?jk=bfb1dabb5cbc1ddb,https://lynxbroker-jobs.softgarden.io/job/59871810/Senior-Software-Engineer-Python-and-React-?jobDbPVId=251163395&l=en,Senior Software Engineer - Python and React,LYNX B.V.,"Berlin, BE, DE",2025-10-02,fulltime,False,,https://www.lynx.nl,Mitte,52.52,13.405
in-971c42f7a999dcb3,indeed,https://de.indeed.com/viewjob?jk=971c42f7a999dcb3,https://careers.ageras.com/jobs/6417512-senior-site-reliability-engineer,Senior Site Reliability Engineer,Shine,"Berlin, BE, DE",2025-09-08,,False,,http://www.shinewindows.ca,Mitte,52.52,13.405
in-c391bfa63de03c71,indeed,https://de.indeed.com/viewjob?jk=c391bfa63de03c71,https://www.amazon.jobs/jobs/3111351/program-manager-startup--global-engineering-services?cmpid=DA_INAD200785B,"Program Manager Startup , Global Engineering Services",Amazon.com,"Berlin, BE, DE",2025-08-28,fulltime,False,Internet And Software,https://www.amazon.jobs,Mitte,52.52,13.405
in-0fc6684892b9b8bb,indeed,https://de.indeed.com/viewjob?jk=0fc6684892b9b8bb,https://careers.ageras.com/jobs/6294369-product-manager-invoicing-fixed-term-contract-1-year,Product Manager - Invoicing - Fixed-term contract (1 year),Shine,"Berlin, BE, DE",2025-08-12,,True,,http://www.shinewindows.ca,Mitte,52.52,13.405
in-840cfe36e4750d86,indeed,https://de.indeed.com/viewjob?jk=840cfe36e4750d86,https://careers.smartclip.tv/jobs/6295599-software-engineer-w-m-d-scala,Software Engineer (w/m/d) - Scala,smartclip Europe GmbH,"Berlin, BE, DE",2025-08-12,,True,,,Mitte,52.52,13.405
in-f6c0f944d272500b,indeed,https://de.indeed.com/viewjob?jk=f6c0f944d272500b,https://www.amazon.jobs/jobs/3071238/senior-applied-scientist-proserve-generative-ai-innovation-center?cmpid=DA_INAD200785B,"Senior Applied Scientist, ProServe Generative AI Innovation Center",Amazon Web Services,"Berlin, BE, DE",2025-08-04,fulltime,False,,https://aws.amazon.com/careers/why-aws/,Mitte,52.52,13.405
li-4314362659,linkedin,https://www.linkedin.com/jobs/view/4314362659,,Junior Frontend Developer (m/w/d),CKM Group,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4314347980,linkedin,https://www.linkedin.com/jobs/view/4314347980,,Junior Developer (m/w/d),CKM Group,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4314366920,linkedin,https://www.linkedin.com/jobs/view/4314366920,,Frontend-Entwickler (m/w/d),CBTW,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4314354266,linkedin,https://www.linkedin.com/jobs/view/4314354266,,Embedded Software Engineer (m/f/d),ENWAY a Bucher Company,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4317351267,linkedin,https://www.linkedin.com/jobs/view/4317351267,,AI Developer,TripleTen,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4317098482,linkedin,https://www.linkedin.com/jobs/view/4317098482,,Frontend Developer,develop,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4316569445,linkedin,https://www.linkedin.com/jobs/view/4316569445,,Software Engineer - Frontend,Blacklane,"Berlin, Germany",2025-10-18,,False,,,Mitte,52.52,13.405
li-4316304384,linkedin,https://www.linkedin.com/jobs/view/4316304384,,Software Engineer (Full-Stack),Langdock,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4316505063,linkedin,https://www.linkedin.com/jobs/view/4316505063,,Software Engineer (w/m/d),Capgemini,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4315834656,linkedin,https://www.linkedin.com/jobs/view/4315834656,,(Junior) Frontend Developer – CRM  (f/m/d),Enpal,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315231825,linkedin,https://www.linkedin.com/jobs/view/4315231825,,(Junior) Frontend Developer – CRM (f/m/d),Enpal,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315854289,linkedin,https://www.linkedin.com/jobs/view/4315854289,,Java Softwareentwickler (m/w/d),Gebit Solutions GmbH,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315309204,linkedin,https://www.linkedin.com/jobs/view/4315309204,,Fullstack Developer (m/w/d),Wurth Elektronik,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4315151357,linkedin,https://www.linkedin.com/jobs/view/4315151357,,Full Stack Engineer,Bridge,"Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4314749922,linkedin,https://www.linkedin.com/jobs/view/4314749922,,Java Software Engineer,1GLOBAL,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4315413278,linkedin,https://www.linkedin.com/jobs/view/4315413278,,Fullstack Engineer (f/m/d),Aware,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4316935357,linkedin,https://www.linkedin.com/jobs/view/4316935357,,Graduate software engineer,Bending Spoons,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4317853905,linkedin,https://www.linkedin.com/jobs/view/4317853905,,Full-Stack-Entwickler (m/w/d),Codewerk,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4315407999,linkedin,https://www.linkedin.com/jobs/view/4315407999,,CV/AI engineer,pHera,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4308093999,linkedin,https://www.linkedin.com/jobs/view/4308093999,,Fullstack Software Engineer,TechTree,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4314995853,linkedin,https://www.linkedin.com/jobs/view/4314995853,,Working Student (m/f/d) Software Development,growney GmbH,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
